formula,band_gap
CeGa4Os,0.0
CeGa6,0.0
CeGa6Ni,0.0
CeGa6Pd,0.0
CeGa7Fe5,0.0
CeGa8Pd3,0.0
CeGaAg,0.0
CeGaAg,0.0
CeGaAg,0.0
CeGaCo,0.0
CeGaCu4,0.0
CeGaCu4,0.0
CeGaGe,0.0
CeGaGe,0.0
CeGaIr,0.0
CeGaNi,0.0
CeGaNi,0.0
CeGaNi4,0.0
CeGaNi4,0.0
CeGaO3,0.0
CeGaPd,0.0
CeGaPd2,0.0
CeGaPt,0.0
CeGaPt4,0.0
CeGaRh,0.0
CeGd3,0.0
CeGdN2,0.0
CeGe,0.0
CeGe2,0.0
CeGe2Pt,0.0
CeGe3Ir,0.0
CeGe3Pd5,0.0
CeGe3Pt5,0.0
CeGe3Rh,0.0
CeGe3Ru,0.0
CeGe5,0.0
CeGeAu,0.0
CeGeAu,0.0
CeGeAu,0.0
CeGeBi2,0.0
CeGeIr,0.0
CeGePd,0.0
CeGePd,0.0
CeGePd2,0.0
CeGePt,0.0
CeGeRh,0.0
CeH(CO2)3,0.20969999999999978
CeH(SeO3)2,0.25099999999999945
CeH14Cl3O7,0.09500000000000003
CeH14Cl3O7,0.3279000000000001
CeH14Cl3O7,0.02259999999999973
CeH16C4Cl3O4,0.18480000000000008
CeH16N7O19,0.2934000000000001
CeH2,0.0
CeH3,0.0
CeH3,0.0
CeH3(CO2)3,0.0
CeH3(SO4)3,0.33779999999999966
CeH3CSO7,0.2860999999999998
CeH3CSO7,0.30429999999999957
CeH8(SO6)2,1.0573
CeH8(SO6)2,1.137
CeHSO5,0.0
CeHSe,0.0
CeHf2F11,0.10230000000000006
CeHfF7,0.35650000000000004
CeHfMg14,0.0
CeHfMg14,0.0
CeHfMg30O32,0.0
CeHfMg30O32,0.0
CeHfMg6,0.0
CeHfMg6,0.0
CeHfO4,1.5735999999999999
CeHfO4,1.6628999999999996
CeHfO4,1.7957
CeHfO4,1.5109999999999997
CeHfO4,1.5679999999999996
CeHg,0.0
CeHg2,0.0
CeHg3,0.0
CeHgAu2,0.0
CeHgPd,0.0
CeHo3,0.0
CeHo4S7,0.0
CeHoIn2,0.0
CeHoMg2,0.0
CeHoZn2,0.0
CeI3,0.0
CeI3,0.04620000000000024
CeI4O13,0.0
CeIn2Ir,0.0
CeIn2Ni9,0.0
CeIn2Pd,0.0
CeIn2Pd3,0.0
CeIn2Rh,0.0
CeIn3,0.0
CeIn3(CuSe2)4,0.011199999999999655
CeIn3Pt,0.0031999999999996476
CeIn4Ni,0.0
CeIn4Pd,0.0
CeIn5Co,0.0
CeIn5Ir,0.0
CeIn5Rh,0.0
CeIn7Cu5,0.0
CeIn7Pt2,0.0
CeIn7Pt2,0.0
CeInAg2,0.0
CeInAu,0.0
CeInAu2,0.0
CeInCu,0.0
CeInCu,0.0
CeInCu,0.0
CeInCu2,0.0
CeInCu5,0.0
CeInCuAg,0.0
CeInIr,0.0
CeInNi,0.0
CeInNi4,0.0
CeInPd,0.0
CeInPd2,0.0
CeInPt,0.0
CeInPt4,0.0
CeInRh,0.0
CeIr2,0.0
CeIr3,0.0
CeIr3,0.0
CeIr5,0.0
CeIrOs,0.0
CeIrPt,0.0
CeLu3,0.0
CeLuAl4,0.0
CeLuMg2,0.0
CeLuO3,0.11220000000000052
CeLuS3,0.0
CeLuS3,0.0
CeMg,0.0
CeMg,0.0
CeMg,0.0
CeMg,0.0
CeMg,0.0
CeMg,0.0
CeMg,0.0
CeMg,0.0
CeMg,0.025900000000000034
CeMg,0.0
CeMg,0.0
CeMg,0.0
CeMg,0.08030000000000026
CeMg,0.0
CeMg,0.0
CeMg,0.0
CeMg(BO2)5,0.28999999999999915
CeMg(NiH)4,0.0
CeMg(NiH)4,0.0
CeMg12,0.0
CeMg14Al,0.0
CeMg14Al,0.0
CeMg14Bi,0.0
CeMg14Bi,0.0
CeMg14Cd,0.0
CeMg14Cd,0.0
CeMg14Co,0.0
CeMg14Co,0.0
CeMg14Cr,0.0
CeMg14Cr,0.0
CeMg14Cu,0.0
CeMg14Fe,0.0
CeMg14Fe,0.0
CeMg14Ga,0.0
CeMg14Ga,0.0
CeMg14Mn,0.0
CeMg14Mn,0.0
CeMg14Mo,0.0
CeMg14Nb,0.0
CeMg14Nb,0.0
CeMg14Ni,0.0
CeMg14Ni,0.0
CeMg14Sb,0.0
CeMg14Sb,0.0
CeMg14Si,0.0
CeMg14Si,0.0
CeMg14Sn,0.0
CeMg14Sn,0.0
CeMg14Ti,0.0
CeMg14Ti,0.0
CeMg14V,0.0
CeMg14V,0.0
CeMg14W,0.0
CeMg14Zn,0.0
CeMg14Zn,0.0
CeMg14Zr,0.0
CeMg14Zr,0.0
CeMg15,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2,0.0
CeMg2Ag,0.0
CeMg2Cu9,0.0
CeMg2H7,0.0
CeMg2Ni,0.0
CeMg2Ni9,0.0
CeMg3,0.0
CeMg3,0.0
CeMg3,0.0
CeMg3,0.0
CeMg3,0.0
CeMg3,0.0
CeMg30BO32,0.003200000000001424
CeMg30BO32,0.0
CeMg5,0.0
CeMg5,0.0
CeMg5,0.0
CeMg5,0.0
CeMg5,0.0
CeMg5Ru2,0.0
CeMg6Al,0.0
CeMg6Al,0.0
CeMg6Al,0.0
CeMg6Bi,0.0
CeMg6Bi,0.0
CeMg6Cd,0.0
CeMg6Cd,0.0
CeMg6Cu,0.0
CeMg6Cu,0.0
CeMg6Ga,0.0
CeMg6Ga,0.0
CeMg6Nb,0.0
CeMg6Ni,0.0
CeMg6Sb,0.0
CeMg6Sn,0.0
CeMg6Ti,0.0
CeMg6Ti,0.0
CeMg6Zn,0.0
CeMg6Zn,0.0
CeMg6Zr,0.0
CeMg6Zr,0.0
CeMg7,0.0
CeMgAg,0.0
CeMgAg2,0.0
CeMgAu,0.0
CeMgAu2,0.0
CeMgCd2,0.0
CeMgCu,0.0
CeMgCu2,0.0
CeMgGa,0.0
CeMgHg2,0.0
CeMgIn3Rh,0.0
CeMgNi4,0.0
CeMgPd,0.0
CeMgPt,0.0
CeMgRh,0.0
CeMgS3,1.0618000000000003
CeMgSe3,0.875
CeMgSi2,0.0
CeMgSn,0.0
CeMgTi2O6,0.0
CeMgTi2O6,0.0
CeMgTl,0.0
CeMgZn2,0.0
CeMgZr7O16,0.0
CeMgZr7O16,0.0
CeMn10Cu,0.0
CeMn2(GeO3)4,0.4958
CeMn2Cu9,0.0
CeMn4(CuO4)3,0.0
CeMn5Co7,0.0
CeMnAl,0.0
CeMnAsO,0.0
CeMnB4,0.0
CeMnCrSi2,0.0
CeMnGe,0.0
CeMnIn,0.0
CeMnNi4,0.0
CeMnSbO,0.0
CeMnSi,0.0
CeMnSi2,0.0
CeMnSi2Pd,0.0
CeMoBrO4,0.28600000000000003
CeMoClO4,0.0
CeMoO4F,0.10150000000000059
CeN,0.0
CeN2,0.4652000000000003
CeNb3O9,0.0
CeNb3O9,0.0
CeNbO4,0.0
CeNbO4,0.0
CeNd3,0.0
CeNd3(Fe14B)2,0.0
CeNd3C8,0.0
CeNd3Si8,0.0
CeNd4Zr3O14,2.2307
CeNdAl2O6,0.0
CeNdAl4,0.0
CeNdC4,0.0
CeNdHg2,0.0
CeNdI4,0.0
CeNdN2,0.0
CeNdS2,0.0
CeNdSi2,0.0
CeNdZn2,0.0
CeNi,0.0
CeNi2,0.0
CeNi2B2C,0.0
CeNi2B3,0.0
CeNi3,0.0
CeNi4B,0.0
CeNi5,0.0
CeNi5Sn,0.0
CeNi9Ge4,0.0
CeNiAs,0.0
CeNiB4,0.0
CeNiC2,0.0
CeNiGe,0.05679999999999996
CeNiGe,0.0
CeNiGe2,0.0
CeNiGe3,0.0
CeNiO3,0.5667
CeNiP,0.0
CeNiPt,0.0
CeNiSb,0.0
CeNiSb2,0.0
CeNiSb3,0.0
CeNiSb3,0.0
CeNiSn,0.08119999999999905
CeNiSn,0.0
CeNiSn,0.0
CeNiSn2,0.0
CeNiSnH,0.0
CeNiSnH2,0.0
CeO,0.0
CeO2,1.9045999999999998
CeO2,1.8647
CeOF,0.0
CeOF,0.0
CeOF,0.0
CeOF,0.0
CeOs2,0.0
CeOs2,0.0
CeOsRu,0.0
CeP,0.0
CeP2,0.0
CeP2,0.0
CeP2H2CO6,1.3065
CeP2O7,1.5859
CeP3H8O7,3.8196000000000003
CeP4H50C12Cl3O11,0.20789999999999975
CeP5,0.0
CeP5O14,0.17300000000000004
CeP5O14,0.6770999999999998
CeP5O14,0.0
CePIr,0.0
CePO4,0.0
CePO4,0.07910000000000039
CePO4,0.0
CePO4,0.10390000000000033
CePO4,0.10409999999999986
CePOs2C,0.0
CePPd,0.0
CePRu2C,0.0
CePRuO,0.0
CePS,0.0
CePS4,0.22389999999999954
CePa3,0.0
CePaO4,0.0
CePaO4,0.0
CePb3,0.0
CePbAu,0.0
CePbAu2,0.0
CePd,0.0
CePd2Pt,0.0
CePd3,0.0
CePd5,0.0
CePd7,0.0
CePdPt4,0.0
CePdRh2,0.0
CePm3,0.0
CePm3,0.0
CePmMg2,0.0
CePmTl2,0.0
CePmZn2,0.0
CePr2O6,0.0
CePr3,0.0
CePr3,0.0
CePr3Fe34,0.0
CePr3O8,0.0
CePr4O10,0.0
CePr4O10,0.0
CePr4O10,0.0
CePrAl4,0.0
CePrFe4,0.0
CePrHg2,0.0
CePrMg2,0.0
CePrO2,0.0
CePrO2,0.0
CePrO4,0.0
CePrO4,0.0
CePrV2O6,0.0
CePt,0.0
CePt2,0.008900000000000574
CePt2Au3,0.0
CePt3,0.0
CePt4Rh,0.0
CePt5,0.0
CePtRh,0.0
CePuCo4,0.0
CePuFe4,0.0
CeRe2SiC,0.0
CeReB4,0.0
CeReO4,0.0
CeRh,0.0
CeRh2,0.0
CeRh2O5,0.7865000000000002
CeRh3,0.0
CeRh3C,0.0
CeRhC2,0.0
CeRhC2,0.0
CeRhO3,0.0
CeRhPb,0.0
CeRu2,0.0
CeRu3C,0.0
CeRuRh,0.0
CeS,0.0
CeS2,0.0
CeS2,0.0
CeS2,0.0
CeSBr,0.0
CeSCl,0.13650000000000073
CeSF,0.0
CeSI,0.0
CeSb,0.0
CeSb,0.0
CeSb(SBr)2,0.0
CeSb2,0.0
CeSb2Au,0.0
CeSb2Pd,0.0
CeSb3,0.0
CeSbAu,0.0
CeSbAu,0.0
CeSbIr,0.0
CeSbMo2O9,0.11000000000000032
CeSbPd,0.0
CeSbPd,0.0
CeSbPt5,0.0
CeSbPt5,0.0
CeSbRh,0.0
CeSbRh,0.0
CeSbSe,0.0
CeSbTe,0.0
CeSc3(BO3)4,0.2621000000000002
CeScAl4,0.0
CeScGe,0.0
CeScO3,0.0
CeScPd6,0.0
CeScS3,0.0
CeScSb,0.0
CeScSi,0.0
CeSe,0.0
CeSe2,0.0
CeSe2,0.0
CeSe2,0.0
CeSe2,0.0246000000000004
CeSe2,0.29170000000000007
CeSe2,0.7831999999999999
CeSe2,0.15949999999999998
CeSe2,0.16959999999999997
CeSe2,1.1492
CeSe2,1.1239999999999999
CeSe2,1.0032999999999999
CeSe2,0.5711999999999999
CeSe2,0.22880000000000056
CeSe2,0.4604999999999997
CeSe2,0.6132
CeSe2,0.5417000000000001
CeSe2,0.5051999999999999
CeSe2,0.3621000000000003
CeSe2,0.486
CeSe2,0.6930000000000001
CeSe2,0.0
CeSe2,0.06799999999999962
CeSe2,0.9877000000000002
CeSe2,0.6561000000000001
CeSe2,0.5556000000000001
CeSe2,0.1955
CeSe2,0.6221999999999999
CeSe2,0.0
CeSe2,0.44120000000000004
CeSe2,0.7992000000000001
CeSe2,1.0305000000000002
CeSe2,0.0
CeSe2,0.25439999999999996
CeSe2,0.7140000000000004
CeSe2,0.7385999999999999
CeSe2,0.5053000000000001
CeSe2,0.46060000000000034
CeSe2,0.0
CeSe2,0.08420000000000005
CeSe2,0.8828999999999998
CeSe2,0.5363000000000002
CeSe2,0.5249999999999995
CeSe2,0.0
CeSe2,1.1233
CeSe2,0.6267999999999998
CeSe2,0.0674999999999999
CeSe2,0.7241
CeSe2,0.0
CeSe2,0.8058000000000005
CeSi,0.0
CeSi2,0.0
CeSi2Ag,0.0
CeSi2Ir,0.0
CeSi2Ir3,0.0
CeSi2Ir3,0.0
CeSi2Mo2C,0.0
CeSi2Ni,0.0
CeSi2Ni9,0.0
CeSi2OsRu,0.0
CeSi2Pt,0.0
CeSi2Rh,0.0
CeSi2Rh3,0.0
CeSi2Ru,0.0
CeSi2Ru3,0.0
CeSi2RuRh,0.0
CeSi3Ir,0.0
CeSi3N5,0.11899999999999977
CeSi3Os,0.0
CeSi3Pt,0.0
CeSi3Rh,0.0
CeSi3Ru,0.0
CeSi4Ni9,0.0
CeSi5,0.0
CeSiAg,0.0
CeSiAs3,0.0
CeSiBIr3,0.0
CeSiBO5,0.15749999999999975
CeSiBRh3,0.0
CeSiGe,0.0
CeSiGePd2,0.0
CeSiGeRh2,0.0
CeSiHRu,0.0
CeSiI,0.0
CeSiIr,0.0
CeSiIr2,0.0
CeSiNi,0.0
CeSiNi,0.0
CeSiNi4,0.0
CeSiO4,1.4477999999999995
CeSiOs,0.0
CeSiOs2C,0.0
CeSiP3,0.0
CeSiPd,0.0
CeSiPd2,0.0
CeSiPt,0.0
CeSiPt3,0.0
CeSiRh,0.0
CeSiRh2,0.0
CeSiRu,0.0
CeSiRu2C,0.0
CeSm,0.0
CeSm3,0.0
CeSm3,0.0
CeSm3S4,0.0
CeSmB12,0.0
CeSmFe4,0.0
CeSmI4,0.0
CeSmMg2,0.0
CeSmO2,0.0
CeSmO2,0.0
CeSmO2,0.0
CeSmTl2,0.0
CeSmZn2,0.0
CeSn2Rh,0.0
CeSn3,0.0
CeSn3Pd2,0.0
CeSn3Ru,0.005300000000000082
CeSnAu,0.0
CeSnAu,0.0
CeSnAu2,0.0
CeSnIr,0.0
CeSnO4,1.6880999999999995
CeSnPd,0.0
CeSnPd,0.0
CeSnPd4,0.0
CeSnPt,0.0
CeSnPt,0.0
CeSnRh,0.0
CeSnRu,0.0
CeTa3O9,0.0
CeTa7O19,0.0768999999999993
CeTa7O19,0.05349999999999966
CeTaO4,0.0
CeTaTiO6,0.0
CeTe,0.0
CeTe,0.0
CeTeCl,0.0
CeTeCl,0.013999999999999346
CeTh,0.0
CeTh2O6,2.0368000000000004
CeTh2O6,1.8350999999999997
CeTh2S3,0.0
CeTh3,0.0
CeTh3Al2,0.0
CeTh3O8,2.1216999999999997
CeTh3O8,1.7800000000000002
CeTh4O10,1.4813
CeTh9O20,1.9639999999999995
CeThB12,0.0
CeThB8,0.0
CeThC2,0.0
CeThCN,0.0
CeThN2,0.0
CeThO4,1.6536000000000008
CeThS2,0.0
CeThSi4,0.0
CeThUS5,0.0
CeTi2O6,1.8583999999999996
CeTi2O6,1.4954
CeTiFe11,0.0
CeTiGe,0.0
CeTiGe,0.0
CeTiGe3,0.0
CeTiNbO6,0.0
CeTiO3,0.0
CeTl,0.0
CeTl,0.0
CeTl(MoO4)2,0.0
CeTl(PO3)4,0.34689999999999976
CeTl(PS3)2,0.2887000000000004
CeTl(PSe3)2,0.0
CeTl(WO4)2,0.0
CeTl(WO4)2,0.0
CeTl2(PO3)5,3.5578999999999996
CeTl2InSe4,0.0
CeTl2P2S7,0.23289999999999988
CeTl3,0.0
CeTlAg2,0.0
CeTlAu2,0.0
CeTlCd,0.0
CeTlF5,1.511
CeTlP2S7,0.27829999999999977
CeTlPd,0.0
CeTlSe2,0.0
CeTlZn,0.0
CeTm3,0.0
CeTm4S7,0.0
CeTmIn2,0.0
CeTmMg2,0.0
CeTmO3,0.09479999999999933
CeTmS3,0.0
CeTmS3,0.0
CeU(Pt4Au)2,0.0
CeU2O6,0.0
CeU2O6,0.0
CeU2S5,0.0
CeU3Al8,0.0
CeU4C5,0.0
CeU4N5,0.0
CeU4O10,0.0
CeU5O12,0.0
CeUB8,0.0
CeUC4,0.0
CeUCN,0.0
CeUFe4,0.0
CeUN2,0.0
CeUN2,0.0
CeUO4,0.0
CeUO4,0.0
CeUSi4,0.0
CeUTe6,0.0
CeUZn17,0.0
CeV2IO9,0.0
CeVO3,0.0
CeVO4,0.26720000000000077
CeVO4,0.734
CeVO4,0.20149999999999935
CeVO4,0.0
CeVO4,0.3341000000000003
CeY,0.0
CeY(AlPd)2,0.0
CeY(GaPd2)2,0.0
CeY(GePt)4,0.0
CeY(MgNi4)2,0.0
CeY2(AlPd)3,0.0
CeY3,0.0
CeY3,0.0
CeY3,0.0
CeY4Mg5,0.0
CeY4Rh5,0.0
CeY4S7,0.0
CeY4Zn5,0.0
CeYAl4,0.0
CeYC4,0.0
CeYCo17,0.0
CeYCo4,0.0
CeYCu4,0.0
CeYFe17,0.0
CeYFe17,0.0
CeYFe4,0.0
CeYIn2,0.0
CeYIn6,0.0
CeYMg14,0.0
CeYMg14,0.0
CeYMg2,0.0
CeYMg4,0.0
CeYMg6,0.0
CeYMg6,0.0
CeYNi4,0.0
CeYPd6,0.0
CeYRh4,0.0
CeYTl2,0.0
CeYZn2,0.0
CeZn,0.0
CeZn(BO2)5,0.4874999999999998
CeZn11,0.0
CeZn2,0.0
CeZn2,0.0
CeZn2Ag,0.0
CeZn2Co,0.0
CeZn2Ni3,0.0
CeZn3,0.0
CeZn3,0.0
CeZn3Cu2,0.0
CeZn3Pd2,0.0
CeZn4Ni,0.0
CeZn5,0.0
CeZnAgAs2,0.0
CeZnAgP2,0.0
CeZnAu,0.0
CeZnAu2,0.0
CeZnCo2,0.0
CeZnCuP2,0.0
CeZnGa,0.0
CeZnGa3,0.0
CeZnGe,0.0
CeZnIn,0.0
CeZnNi,0.0
CeZnNi2,0.0
CeZnNi4,0.0
CeZnPO,0.0
CeZnPd,0.0
CeZnPd,0.0
CeZnPt,0.0
CeZnRh,0.0
CeZnSbO,0.0
CeZnSi,0.0
CeZnSn,0.0
CeZr11O24,1.9568000000000003
CeZr2F11,0.31530000000000014
CeZr2O6,1.9108
CeZr3Mn8,0.0
CeZr3O8,1.5300000000000002
CeZr3O8,2.1872000000000003
CeZr3O8,2.1318
CeZr4O10,2.0695000000000006
CeZr6(PO4)9,0.3357000000000001
CeZr6O14,2.152
CeZr7O16,1.7935000000000003
CeZr7O16,1.9388999999999998
CeZr7O16,2.264
CeZr9O20,2.2773000000000003
CeZrF7,0.1854
CeZrO4,1.7012
CeZrO4,1.7356999999999996
CeZrO4,1.9108999999999998
CeZrO4,1.7423000000000002
Cl(OF)2,0.5462000000000002
Cl2,2.2818
Cl2,2.563
Cl2,2.6476000000000006
ClF,2.0897
ClF3,2.6321000000000003
ClF3,2.5175
ClF5,3.0867999999999998
ClO2,0.9646
ClOF3,3.6498999999999997
Co,0.0
Co,0.0
Co,0.0
Co,0.0
Co,0.0
Co,0.0
Co,0.0
Co,0.0
Co(AsO2)2,1.4247
Co(AsO3)2,2.0656999999999996
Co(BMo)2,0.0
Co(BMo)3,0.0
Co(BO2)2,2.0693999999999995
Co(BRh2)3,0.0
Co(BW)2,0.0
Co(BW)3,0.0
Co(Bi3O5)4,1.1879
Co(Bi5O8)5,0.40250000000000075
Co(Bi5O8)5,0.8841999999999999
Co(BiO3)2,0.0
Co(BiO3)2,0.0
Co(CO3)2,0.5841999999999998
Co(ClO4)2,2.8209999999999997
Co(CuO2)4,0.0
Co(CuO2)4,0.0
Co(H3Br)2,0.03380000000000005
Co(H3Cl)2,0.35440000000000005
Co(HO)2,2.2674
Co(HO)2,2.3295000000000003
Co(HO)2,2.5221999999999998
Co(HO)2,2.3933
Co(HO)2,2.3851999999999998
Co(HO)2,2.2151
Co(HO)2,2.4449
Co(HO)2,2.3773
Co(IO3)2,2.0717000000000003
Co(IO3)2,2.3607000000000005
Co(IO3)2,2.3537
Co(IO3)2,2.3532999999999995
Co(IO3)2,2.4432000000000005
Co(Mo3Se4)4,0.0
Co(MoS2)2,0.0
Co(MoS2)2,0.0
Co(MoS2)2,0.0
Co(NF3)4,0.7749999999999999
Co(NO3)2,1.8306
Co(NO3)4,0.043099999999999916
Co(NiO2)2,0.0
Co(NiO2)2,0.0
Co(NiO2)4,0.2702
Co(NiS2)2,0.0
Co(NiS2)2,0.0
Co(NiS2)2,0.0
Co(NiS2)2,0.0
Co(NiSe2)2,0.0
Co(NiSe2)2,0.0
Co(PO3)2,2.6019000000000005
Co(PO3)3,0.14429999999999998
Co(PO3)3,0.9751000000000001
Co(PO3)3,1.2056
Co(PO3)3,1.5263
Co(PO3)3,1.1421
Co(PO3)4,0.0
Co(PO3)4,0.26709999999999995
Co(PO3)4,0.0
Co(PO3)4,0.37050000000000005
Co(PO3)4,0.040899999999999936
Co(PO3)4,0.0
Co(PO3)4,0.47190000000000004
Co(PdSe)2,0.0
Co(PtO2)3,0.1366000000000005
Co(ReO3)2,0.0
Co(ReO4)2,0.0
Co(ReO4)2,0.0
Co(RhO2)2,0.0
Co(RhO3)2,0.0
Cd(AsO3)2,1.9348999999999998
Cd(AuF4)2,1.7789000000000001
Cd(AuF6)2,1.8309000000000002
Cd(BH4)2,3.9565
Cd(BO2)2,3.3430999999999997
Cd(BO2)2,3.3861
Cd(BO2)2,2.7302
Cd(BO2)2,2.901
Cd(BiO2)2,2.6803999999999997
Cd(BrO2)2,1.3165999999999998
Cd(C2N3)2,4.5441
Cd(C2N3)2,4.6143
Cd(CO2)2,3.3113
Cd(CoN)2,0.0
Cd(CoO2)2,1.4243
Cd(CoO2)2,1.3245999999999998
Cd(CoO2)2,0.3641000000000001
Cd(CoO2)2,1.6511
Cd(CoO2)2,0.29269999999999996
Cd(CoO2)2,0.1413000000000002
Cd(Cu3O4)2,0.0
Cd(CuO2)2,0.3201999999999998
Cd(CuSe)2,0.0
Cd(FeO2)2,1.8272
Cd(FeO2)2,1.4301
Cd(FeO2)2,0.7189000000000001
Cd(FeO2)2,0.8619000000000003
Cd(FeO2)2,1.4565000000000001
Cd(Ga3Te5)2,0.6335999999999999
Cd(GaCl4)2,3.7398
Cd(GaO2)2,1.5793000000000001
Cd(GaO2)2,0.6883000000000004
Cd(GaO2)2,0.6322000000000001
Cd(GaO2)2,1.2302
Cd(GaS2)2,2.1205
Cd(GaSe2)2,1.3487
Cd(GaTe2)2,1.0357000000000003
Cd(HN2)4,3.2058999999999997
Cd(HO)2,1.7019
Cd(HO)2,0.9847
Cd(HO)2,1.6966999999999999
Cd(HO)2,1.637
Cd(HO)2,1.2454999999999998
Cd(HO)2,1.7893
Cd(HgTe2)2,0.31779999999999964
Cd(IO3)2,3.2739000000000003
Cd(IO3)2,3.2417
Cd(In2I3)2,1.5341999999999998
Cd(InS2)2,1.0503999999999998
Cd(InSe2)2,0.9563999999999999
Cd(InSe2)2,0.060699999999999754
Cd(InSe2)2,0.8707999999999998
Cd(InSe2)2,0.7742
Cd(InTe2)2,0.8481000000000005
Cd(Mo3S4)2,0.0
Cd(Mo3Se4)2,0.0
Cd(NO3)2,3.4581
Cd(NiO2)2,0.125
Cd(PN2)2,1.2364000000000006
Cd(PO3)2,3.9273000000000002
Cd(PO3)2,3.7171
Cd(PO3)2,3.9676
Cd(Pt3O4)3,0.0
Cd(PtO2)3,0.21370000000000022
Cd(RhO2)2,0.8366999999999996
Cd(SbO3)2,1.4136000000000006
Cd(W3Br7)2,2.0397
Cd10As6HClO25,1.1326999999999998
Cd12Ge17(B4O29)2,0.00010000000000021103
Cd13(In13Se27)2,0.000500000000000167
Cd13I28,0.0
Cd15As9Cl2O37,0.9608
Cd18Sn19O56,0.0
Cd2(GeO3)3,0.0
Cd2(TeO3)3,1.7487
Cd2AgAu,0.0
Cd2AgPt,0.0
Cd2AgRh,0.0
Cd2As2O7,1.5916
Cd2As3Br,0.7736000000000001
Cd2As3I,0.7611999999999997
Cd2AsCl2,1.0845000000000002
Cd2AsHO5,1.5943
Cd2AsO4F,1.7050999999999998
Cd2B2O5,2.4657
Cd2B6PbO12,3.5842
Cd2BO4,1.2871
Cd2Bi2(TeSe)3,0.0
Cd2Bi6O11,0.7775999999999996
Cd2Bi6O11,1.8321
Cd2BiAsO6,2.0584000000000002
Cd2Cu(PO4)2,0.47540000000000004
Cd2Cu10Sb4S13,0.3896000000000006
Cd2Fe(CN)6,2.609
Cd2Fe3Cu10(SnSe4)5,0.0
Cd2Ga2Se5,1.9824
Cd2GaAg(SeS)2,0.057599999999999874
Cd2GaAg(SeS)2,0.0
Cd2GaAgS4,1.0437
Cd2GaAgSe4,0.0040000000000000036
Cd2GaAgSe4,0.0
Cd2GaCuS4,0.0
Cd2GaCuSe4,0.0864999999999998
Cd2GaCuTe4,0.3503000000000003
Cd2Ge7O16,2.1004
Cd2GeAs4,0.04499999999999993
Cd2GeO4,1.0923000000000003
Cd2H11C2NCl5O2,0.23240000000000016
Cd2H18C8O17,2.7824999999999998
Cd2H2SO6,2.7607
Cd2H2SO6,2.616
Cd2H3ClO3,2.17
Cd2Hg,0.0
Cd2Hg13(As2Cl3)4,1.4033
Cd2Hg2S2O11,0.0254
Cd2In3Ag3Te8,1.1214
Cd2InAgS4,0.18050000000000033
Cd2InAgTe4,0.30059999999999976
Cd2InCuSe4,0.0
Cd2InCuTe4,0.17659999999999965
Cd2Mo15Se19,0.0
Cd2Mo3O8,1.5881000000000003
Cd2MoWO8,2.7112
Cd2Ni6Te3PbO18,1.5835999999999997
Cd2Os(CN)6,2.4507
Cd2Os2O7,0.0
Cd2P2H10CCl2O11,3.7165
Cd2P2O7,2.7138999999999998
Cd2P3Br,1.1583
Cd2P3Cl,1.2012
Cd2P3Cl,1.2134999999999998
Cd2P3I,1.0877000000000003
Cd2P6O17,4.2535
Cd2PCl2,1.5027
Cd2PO4F,2.3713
Cd2PbO4,0.0
Cd2PdRh,0.0
Cd2PtRh,0.0
Cd2Re2O7,0.0
Cd2RhAu,0.0
Cd2Ru(CN)6,2.6444
Cd2Ru2O7,0.0
Cd2SO6,0.2756
Cd2SO6,0.0
Cd2Sb2O7,0.3778000000000006
Cd2Sb2O7,0.5581
Cd2Sb5O2F31,0.0
Cd2Sb6S11,0.36519999999999975
Cd2SeS,0.7074
Cd2Si(P2O7)2,4.0752
Cd2Si(P2O7)2,3.7174
Cd2Si5N8,1.6550000000000002
Cd2SiO4,1.4629999999999999
Cd2SiO4,1.0232
Cd2SiO4,1.5528999999999997
Cd2SnGeAs4,0.0
Cd2SnO4,0.24499999999999966
Cd2SnO4,0.39979999999999993
Cd2SnO4,0.22040000000000015
Cd2Tc2O7,0.0
Cd2Te2O7,1.7272999999999996
Cd2TeCl2O3,3.171
Cd2TeS,0.05819999999999981
Cd2TeSe,0.2026000000000001
Cd2TeSe,0.18890000000000007
Cd2TeSe,0.4237000000000002
Cd3(AsO4)2,1.6354
Cd3(BO2)7,0.04459999999999997
Cd3(BO3)2,1.5869999999999997
Cd3(BO3)2,1.4576
Cd3(BiO2)10,0.0
Cd3(ClO)2,1.1749
Cd3(CuP5)2,1.2626
Cd3(InSe3)2,1.1009
Cd3(PO4)2,2.2063
Cd3(PO4)2,2.6444
Cd3(Pt3O4)10,0.0
Cd3(SeO3)4,0.118
Cd3Ag,0.0
Cd3As,0.0
Cd3As2,0.0
Cd3As2,0.0
Cd3As2,0.15620000000000012
Cd3As2,0.0
Cd3As2,0.0
Cd3AsCl3,1.4485
Cd3AsI3,0.8399000000000001
Cd3Au,0.0
Cd3Au,0.0
Cd3Au8,0.0
Cd3B4(PbO4)3,2.6739999999999995
Cd3BPO7,2.0403
Cd3Bi,0.0
